content,rating
Đóng gói kĩ. Mình sử dụng loại nàu nhiều rồi chất lượng khá ok. Phù hợp với mọi loại da.,5
"Loại này làm sạch nhẹ nhàng, không có mùi nên rất hợp! Tiki giao nhanh lắm!",5
"Chưa dùng mà mở hộp thấy đóng gói lỏng lẻo, k có hướn dẫn bằng tiếng Việt. trên bao bì k có nhiều thông tin về thành phần.",5
"Da mình bị mụn nhiều nên rát nhạy cảm, cộng với công việc tiếp xúc với hóa chất nhiều. Có thời gian da bị mụn  + bong tróc ra rất ghê. Mình sợ quá đi khám bác sĩ thì được khuyên đổi sữa rửa mặt sang loại này cho nhẹ dịu không kích ứng da. Mới đầu xài ko quen tại nó ko ra bọt nên cảm giác không sạch, nhưng xài thêm tẩy trang mới thấy nó sạch rồi :))) mà da mặt ko bị khô, xài 1 tuần thì ko thấy da bị bong tróc nữa. Bây giờ chỉ thích xài loại này thôi, giá cũng rẻ, chai 500ml mà giá ngang ngang Vichy 125ml hồi trước mình xài. Mấy bạn mụn cứ auto xài cái nay nha, lành tính vô cùng",5
Sản phẩm rất tốt. Nếu đang sử dụng các loại srm cho da dầu mà chuyển sang loại này chắc chắn sẽ làm bất ngờ. Nó chẳng những dịu nhẹ mà còn sạch không kém các sản phẩm smr khác,5
"16/10 => 19/10  
đóng gói ok 
giao hàng đúng ngày",5
"Sp phù hợp vs mọi làn da, dùng xong không bao h có cảm giác bị khô da mặt như đa số các sữa rửa mặt khác đâu",5
"Đóng gói chắc chắn, sản phẩm chính hãng. Rất hài lòng.",5
"giao hàng rất nhanh, nhưng buồn cái vừa mua xong rồi tiki mới giảm giá, đúng là không có số mua hàng giảm giá của tiki mà",5
"mình rất thích Tiki, làm việc cực kỳ chuyên nghiệp. Giao hàng nhanh đặt tối qua sáng nay giao r. Srm dùng ok lắm nhẹ dịu mình luôn trung thành với Cetaphil.",5
"Sửa rửa mặt rất dịu nhẹ, rất thích hợp với thời tiết hanh khô. Rửa mặt xong không có cảm giác khô hay ngứa ngáy. Tiếp tục ủng hộ TIKI lần sau.",5
Đã nhiều lần mua hàng. Luôn an tâm về chất lượng,5
"đã dùng thử chai 125ml ở tiệm thuốc, không có bọt như các sản phẩm khác nên hơi khó chịu lúc đầu, dùng quen rồi thì tốt, sau khi rửa mặt không có cảm giác căng da",5
"sữa rửa mặt nhẹ dịu, thích hợp cả cho da nhạy cảm nữa, xài đc hơn 2 năm ùi, da sạch sẽ và có dấu hiệu trắng sáng dần lên, mua chai lớn cảm giác giá rẻ và lời hơn mua chai nhỏ nhiều :))",5
"mình đã dùng sửa rửa mặt cetaphil được 2 năm nay. Lúc trước trên tiki chưa bán mình thường phải mua ở tiệm thuốc tây với giá cao hơn. Từ khi tiki bán sản phẩm này mình chỉ mua nó trên tiki. Giá rẻ hơn, được miễn phí vận chuyển và quan trọng là chất lượng.",5
"Sản phẩm dịu nhẹ, không gây kích ứng da, nhẹ nhàng làm sạch mà không làm mất đi độ ẩm gây căng da. Nhưng những bạn da dầu nên lưu ý vì không thể sạch hoàn toàn lỗ chân lông nên dễ bị mụn cám và mụn đầu đen",5
"Sữa rửa mặt dịu nhẹ , dùng xong da cảm giác không bị khô có độ ẩm nhẹ mà vẫn đảm bảo độ sạch nha mọi người . Mình từ senka chuỷen sang cetaphil thấy khác hẳn luôn ấy",5
"Đã nhận hàng ko có ý kiến gì .
Vẫn như bao lần Tiki luôn nhanh gọn",5
"Mình xài loại này 8 năm rồi. Nhẹ dịu, ko bọt, an toàn. Chỉ sợ mua trúng đồ giả. Nhưng mua ở đây chắc yên tâm hơn. Giá cũng tốt hơn một tẹo.",5
sản phẩm dùng ok. dịu nhẹ. giao hàng nhanh.(,5
Bạn nào da nhạy cảm thì nên xài ạ. Rửa sạch lắm luôn. Srm này ko có bọt nên lúc đầu xài chưa quen. Nhưng dần quen r thì thấy ok lắm ạ,5
Giao hàng nhanh. Em mk dùng srm này đỡ mụn nên mua lần 2,5
"sản phẩm tốt, nhưng đóng gói hợp thì khá tệ, hợp ngoài thì móp méo rất nhiều, nhưng dù sao vẫn cho shop 5sao về sản phẩm",5
"Mình thuộc tuýp da dầu và khi dùng sản phẩm cảm thấy rất ưng ý. Cả mình và mẹ đều đã chuyển sang dùng SRM Cetaphil.  Sản phẩm rất đáng tiền. Tiki giao hàng nhanh, anh shipper thân thiện. 
P/s: hsd chai SRM của mình là đến t4/2020 cho bạn nào cần biết nhé.",5
"chờ tới 12 ngày mới có, nhưng đang dịch nên thông cảm. Có điều lần sau đừng để hộp móp méo nữa nhé ạ",5
"giao hàng nhanh so với dự kiến 
sản phẩm tuy bên ngoài hộp hơi méo nhưng sản phẩm ko bị đổ ra ngoài",5
"Sản phẩm dịu nhẹ, không mùi, dùng xong da có cảm giác mềm và đặc biệt không gây kích ưng, rất phù hợp với những bạn có làn da nhạy cảm, da mụn.",5
"Giao hàng nhanh, nguyên seal, sản phẩm mới. Mình mua để rửa khô trong ngày. Còn rửa chính thì mình xài dabo của Korea. Thấy da mặt đỡ mụn hơn do dầu giảm. Sẽ mua nữa.",5
hàng chính hãng mà tiết kiệm được 100k so với giá mình thường mua.  mình xài chai này đến chai thứ 5 rồi.,5
"sản phẩm giao nhanh, đẹp",5
"Hài lòng về sản phẩm. Tiêu chí của mình là xài Mỹ phẩm càng nhẹ càng tốt, nhưng nhẹ quá thì không sạch, dễ lên mụn. Mình hài lòng với sản phẩm này và hài lòng với sách bán hàng của tiki",5
"Hàng chính hảng, sạch sẽ, diệu nhẹ",5
Sữa rửa mặt quốc dân vì thấy khá nhiều người mua. Sữa dùng nhiều nhưng vẫn không bị kích ứng hay mẫn đỏ. An toàn cho người sử dụng. Sẽ ủng hộ Cetaphil tiếp.,5
"Mình đã mua sữa rửa mặt ở Tiki Trading trước đó. Và cảm thấy yên tâm, không sợ hàng giả ạ.",5
Giao hàng hơi lâu do dịch :)) chất lượng oke,5
okay. giá tốt. giao nhanh mùa dịch. thánks tiki,5
đã nhận đc sản phẩm để dùng thử xem sao,5
"Đóng gói kỹ, giao hàng nhanh, sản phẩm không quá cũ. Centaphil vốn lành tính nên sử dụng yên tâm.",5
"Xài ổn, khá nhẹ, phù hợp da dầu. Nếu bn nào có trang điểm thì nên tẩy trang KĨ trước khi sử dụng",5
"Giao hàng nhanh, nhập mã km nên giá rất ok",5
"Đóng gói đẹp, chất lượng thì chưa thử nên feedback lại sau. Tiki dễ thương ?",5
"sp nào tiki cung cấp đa phần giao hàng nhanh, đúng hẹn. đóng gói cẩn thận. còn các sp của nhà phân phối khác mình chờ cả tuần cũng ko thấy đâu ?",5
"Mình bị mụn nên khá chú ý khi mua mĩ phẩm, mình đã dùng thử chai nhỏ thấy ổn nên quyết định mua luôn chai to tính ra rất kinh tế ý",5
"Mua ngày đợi sale 10-10 giảm giá + voucher, tiki giao hàng nhanh chóng sẽ tiếp tục ủng hộ tiki",5
Sản phẩm ok giao hàng cực nhanh,5
"Thích hợp cho da mụn nhạy cảm, không bị khô da, nhưng bữa nào có make up thì Sài loại có tính sạch sâu hơn, em này chỉ phù hợp với những lúc không make up chỉ dùng kem chống nắng",5
"Vận chuyển ok nha, không móp méo hay bị gì cả. Giao hàng nhanh nữa. Sản phẩm này thì mình dùng lâu rồi. Dịu nhẹ, dưỡng ẩm ??",5
"Hàng giao nhanh, hình thức đẹp, sạch sẽ. Srm dịu nhẹ, thích hợp cho da nhạy cảm, da bị kích ứng",5
"Đã dùng đc nửa lọ, chân ái luôn rồi nên mới mua chai to dùng",5
giao nhanh. hàng hoá ok. rất ung,5
Nhận sớm hơn dự kiến 1 ngày. Cho mình hỏi check mã code kiểu gì vậy. Mình check trên cosmestic không được.,5
"Sản phẩm này em đã sd qua r !! Hoàn toàn phù hợp với em 
Và cực kì thích tiki nha giao hàng siêu tốc độ luôn em đặt thấy hạn giao 5 ngày mà mới 3 ngày th em thấy hàng tới nhà r 
5⭐️",5
Sữa rửa mặt dịu nhẹ dùng rất thích nhé m.n,5
"sản phẩm chính hãng, lành tính",5
giao hàng nhanh gói hàng cẩn thận,5
"Đóng gói cẩn thận, sạch sẽ",5
"Sản phẩm dùng rất tốt, dịu nhẹ. mua chai 500ml giá cả ưu đãi hơn so với chai 125ml nhiều. Canh lúc giảm chỉ còn 247k cho sản phẩm.",5
"Giao hàng nhanh ko tưởng, chủ nhật đặt trưa thứ 2 đã có. Xài cetaphil đã lâu, ở Tiki là giá rẻ nhất.",5
mình rất thích sài sản phẩm này. nhà mình 3 mẹ con đều sài. sản phẩm tuy k làm trắng da nhưng rất tốt cho da khi sài lâu dài. mình sài sữa này hơn 10 năm rồi  rất thích  ❤❤❤,5
"Mình xài tới chai thứ 2 rồi mới viết review , cảm nhận da sah rử mặt sạch , ẩm mịn . Do mình nằm máy lạnh nhiều nên xài loại này hỗ trợ tốt cho việc làm ẩm .",5
"da mình da dầu nhờn hay kích ứng nên khó sd sửa rửa mặt nhưng sd loại này thì thấy rất tốt, dịu nhẹ, ít bọt, giảm nhờn",5
"Sản phẩm tốt, dùng cho da nhạy cảm da khô",5
"giao hàng nhanh, đóng gói cẩn thận ạ. Hàng chuẩn, dùng xong rất dễ chịu ạ",5
"Đóng gói đầy đủ , bọc hàng chắc chắn
Hàng của shop chất lượng tốt. Giá khá rẻ. Shop cũng uy tín. Nói chung rất hài lòng. Nên mua ạ ??",5
"sản phẩm tốt, giá tốt! Mình bắt đầu chuyển sang đặt hàng trên Tiki vì thấy chất lượng các mặt hàng khá ok, nhất là khi vào đợt sale thì coi như là mua được giá hời rồi.",5
"Sản phẩm như hình, đóng gói cẩn thận, giao hàng đúng hạn. Cám ơn shop nha.",5
"Mới đăt tối qua sáng ra có hàng ngay, giao siêu nhanh luôn. Dòng này nhẹ nhàng dùng thích lắm ạ",5
"Tin dùng sản phẩm nhiều năm qua. Sữa dùng được cho trẻ con nên lành tính, mình không trang điểm nhiều nên dùng sữa này là hợp lí.",5
"Sữa rửa mặt này khá nhẹ, phù hợp với mọi loại da. Với những bạn quen sử dụng ngiều loại srm tạo bọt, có mùi thoem thì dùng cái này khá chán ngay từ lần đầu rửa?",5
"sử dụng rất ổn, k bọt,loại chai to sài rất lâu, với mình có thể sài trong khoản 3 tháng",5
Đóng gói kỹ hàng đẹp,5
"giao hàng nhanh, chai đẹp, không mùi",5
okokok nhé dùng hết rồi mới đánh giá 😂😂😂 nói chung dùng ổn với da của mình,5
"Tình hình dịch bệnh căng thẳng nhưng giao nhanh chóng, t3 đặt t4 nhận được hàng.",5
Quá tốt lun chứ bữa mua chai nhỏ dùng thử thấy ok nay quốc chai to sài cho đã,5
"Sữa rửa mặt thích nhất, không hề khô da nhưng vẫn đủ để làm sạch nhờ bụi trên da mặt, đối với bản thân mình thì đây là srm ổn nhất",5
"Giao hàng nhanh, đúng sản phẩm ??????.
Sẽ tiếp tục ủng hộ tiki",5
"srm này quá phổ biến r, mk cx dùng r, nhẹ dịu, mua đợi sale nên cx rẻ hơn",5
Mình vừa nhận được sản phẩm. chưa dùng thử nhưng đóng gói rất cẩn thận. Nhân viên giao hàng rất nhiệt tình và cẩn thận. Mình rất hài lòng với giao hàng của tiki,5
"Da t là da dầu, lại chơi thể thao nên sữa rửa mặt này hơi nhẹ quá, tuy nhiên rửa chung vs vợ nên thấy cũng ổn, k kích ứng da, rửa hơi tốn vì phải xài nhiều, vợ thì bảo ok, dùng tốt, k bị khô da sau khi sử dụng",5
"Cetaphil rất thích hợp dùng vào mùa hè, khi mà mồ hôi đổ thường xuyên và cảm giác rửa bằng nước thì không sạch còn các loại sữa rửa mặt khác dùng quá 2 lần/ngày lại không tốt.",5
Rửa mặt sạch nhưng có vẻ k hợp với da dầu và mụn thì phải,5
"Sản phẩm chất lượng, giao hàng nhanh, date lâu! :)",5
"Cetaphil thì khỏi phải bàn về độ nổi tiếng, mình sử dụng đến nay là chai thứ hai. Sản phẩm làm sạch da dịu nhẹ, ko kích ứng. Đóng gói rất cẩn thận.",5
Hàng chuẩn. Giao nhanh,5
"sản phẩm tốt, mình mua 12.12 nên giá 258k, thanh toán zalopay để đc hưởng thêm nhiều ưu đãi nhé mọi người",5
giao siêu nahnh,5
Cho 5 sao vì dung tích sữa rửa mặt lớn mà gói rất kỹ càng mà không trầy xước! Rất tốt...,5
"Tiki trading đảm bảo chất lượng, mua đc giảm giá nên càng ưng",5
"Đóng gói cẩn thận ,chưa sử dụng thử không biết có hiệu quả không",5
mk không biết cái vòi ấn bị làm sao nhưng tiki giao nhanh quá chưa đầy 1 ngày mk đặt hàng luôn í mà còn ngoại thành,5
"Sản phẩm không tạo bọt, lành tính, da dầu xài ok. Tiki giao hàng nhanh, sản phẩm nguyên vẹn.
1 chai 500ml mình dùng gần 1 năm khá tiết kiệm chi phí",5
"giá tốt, giao hàng nhanh, hi vọng nhiều chương trình khuyến mãi",5
"đã dùng đến chai thứ 4 rồi, lần trước mua vừa được giảm giả vừa được tặng 2 chai sample bé bé xinh xinh. nay chờ giảm giá không thấy mà hết nên phải mua. sữa rửa mặt dịu nhẹ, an toàn, không bọt nên dùng có vẻ hao.",5
"giao hàng nhanh, đóng gói cận thận, rất hài lòng.",5
"Sữa rửa mặt k bọt,rửa xong sạch mà k bị khô da,thích hợp với da nhạy cảm,",5
Quá ok luôn. Mọi người tải app CASHBAG để được hoàn tiền khi mua sắm trên tiki. Nhập mã 5RRWWCX để nhận 10k đầu tiên nhéeeee,5
"Đây là lần thứ 2 mua. Giao nhanh, đóng gói kỹ và sẽ ũng hộ nhiều lần nữa",5
"Dùng thích cực ý, êm dịu mềm mại mà lại đc nhiều , chính ra lại không hề đắt tí nào",5
"Giao hàng nhanh, dùng rất ổn. Không hề khô da, rất hợp da dầu như mình. Rửa sạch bụi bẩn và nhẹ dịu",5
Rất tốt.Làm mịn da kiểm soát dầu giảm nguy cơ mọc mụn. Sản phẩm rửa mặt tốt nhất từ trước tới giờ sài. Ti ki giao hàng nhanh chưa làm mình thất vọng,5
"Hàng sử dụng quá ok
Tin tưởng ủng hộ hàng tiki 5 ⭐",5
"Sữa Rửa Mặt Cetaphil Gentle Skin Cleaner (500ml) - 8394107341305,9318637069637
hàng xài tốt",5
"Tiki đợt này đóng gói hàng tệ quá. Mua của nhà bán hàng Tiki Trading, mỹ phẩm mà không bọc lớp bảo vệ hay đệm gì, cũng không  dán tem hàng dễ vỡ. Giao hộp bên ngoài thì móp méo hết, sản phẩm bên trong cũng bị đè lõm vào luôn. Chai sữa rửa mặt may mà chưa bể  chứ bể rồi không biết phải nói thế nào. Tệ quá.",2
