,Unnamed: 0,Content,quality,smell,shipping,packing,price,others
1394,1394,đong goi cân thuân giao nhanh minh thây nhiêu bọt mùi thơm nhẹ k biết sài ổn k,Neutral,Positive,Positive,Positive,,
1395,1395,Giao hàng nhanh. Em mk dùng srm này đỡ mụn nên mua lần 2,Positive,,Positive,,,
1396,1396,da mình khô/nhạy cảm nhưng dùng loại này không bị kích ứng êm da mùi nhẹ nhàng không khó chịu,Positive,,,,,
1397,1397,giao hàng đúng hẹn,,,Neutral,,,Positive
1398,1398,chai siêu to mà rẻ hơn mua của các chỗ nhập về bán còn yên tâm hơn về chất lượng nữa,Positive,,,,Positive,Positive
1399,1399,Srm này dùng rất hợp với mình nhưng cho 1* vì Tiki để có quà mà không thấy quà đâu hết.,Positive,,,,,Negative
1400,1400,đã xài qua sp này mấy chai rồi sạch da và kiềm dầu nữa da mặt láng mịn và không bị khô da cho shop 5 sao nè hàng đúng hãng nhé mọi người,Positive,,,,,Positive
1401,1401,"mình không biết tiki nhập hàng  có cái bọc lấy sản phẩm như siêu thị không chứ ko có gì bao bọc sản phẩm thì mở nắp rất dễ, không biết sản phẩm bị mở nắp bao nhiêu lần ảnh hưởng đến chất lượng sản phẩm rất nhiều, mỹ phẩm ngoài hạn sử dụng còn hạn mở nắp nữa",,,,,,Negative
1402,1402,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn,Positive,,,Positive,,
1403,1403,chất lượng sản phẩm tốt sản phẩm chất lượng không gây khô da dunngf xong cảm giác da mặt rất mát,Positive,,,,,
1404,1404,đóng gói hơi lỏng lẻo nhưng sản phẩm có bọc nilon nên không thấy bị đổ giao hàng ko nhanh lắm chất lượng chưa dùng nhưng mong là tốt,,,Positive,Negative,,
1405,1405,đóng gói cẩn thận tinh tế10 điểm nha shop mặc dù mình mua có 1 món,,,,Positive,,
1406,1406,không thể tin đc tiki có thể giao hàng như vầy sản phầm cũ móp trầy trụa dính chất nhờn nhớp nháp QUÁ TỆ!!!!,Negative,,,,,Negative
1407,1407,đã nhận được hàng giống như quảng cáo chưa xài nên chưa dám chia sẻ đóng gói cẩn thận giao hàng nhanh,,,Positive,Positive,,
1408,1408,"Sạch nhờn , cảm giác da thông thoáng hẳn, kem chứa các hạt mát xa rất dễ chịu",Positive,,,,,
1409,1409,đã dùng sản phẩm nhiều lần và thấy hợp với da dầu mụn,Positive,,,,,
1410,1410,"Hàng tốt nhưng tạo bọt hơi bị nhiều ấy, dùng như kiểu pond, xmen ,... vậy. Chưa thấy được sự tự nhiên từ sản phẩm cho lắm.",Neutral,,,,,
1411,1411,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,Positive,,,Positive,,
1412,1412,đóng hói bao bì kĩ càng chắc chắn sản phẩm chất lượng nên mua nha,Positive,,,Positive,,Positive
1413,1413,"Lần đầu tiên k hài lòng với tiki đã giao hàng chậm so với dự kiến, sp k hề bọc chống sốc chai srm thì cũ xước hết méo mó, niêm phong ở miệng chai thì rách",,,Negative,Negative,,
1414,1414,Chất lượng thì chưa biết. Hơi thất vọng về vận chuyển. Đợi cả tuần r mới nhận đc hàng,Neutral,,Negative,,,
1415,1415,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiền,Positive,,Positive,Positive,,
1416,1416,đã mua lần thứ 2 hàng chất lượng giao hàng nhanh lắm nhen hhbdnn,Positive,,Positive,,,
1417,1417,"size lớn dùng lâu, rất tốt , nhà mình hay dùng , kg lo bị vấn đề kích ứng",Positive,,,,,Positive
1418,1418,dùng chưa đc 1 tuần thì mụn ở cằm và mụn ở má mình đỡ hẳn luôndùng đã lắm luôn írửa xong da mặt căng căng nhưng là căng của đủ ẩm thích lắm í,Positive,,,,,
1419,1419,đóng gói cẩn thận đã mua nhiều lần ở shop,,,,Positive,,
1420,1420,đóng gói cẩn thận giao hàng nhanh đã mua nhiều lần của shop,,,Positive,Positive,,
1421,1421,Sản phẩm này được cái nhiều. Nhưng mình rửa không hợp. Kiểu không kiềm dầu được ý,Negative,,,,,Positive
1422,1422,phù hợp da dầu,,,,,,Neutral
1423,1423,cerave thì khỏi phải bàn mình mua trên live nên áp được mã giảm kha khá shop giao hàng nhanh ở hcm đặt 1 ngày là hôm sau có hàng rồi @_@ hsd xa nữa,,,Positive,,,
1424,1424,dưỡng ẩm tốt sửa rửa mặt sạch không bị khô da mua nhìu lần rồi,Positive,,,,,
1425,1425,đóng gói hơi xơ xài chất lượng chắc cx tốt thôi hàng chính hãng của việt nam mà,Positive,,,Positive,,
1426,1426,đóng gói chắc chắn giao hàng nhanh chóng chưa sử dụng nên sẽ quay lại đánh giá sau hình ảnh mang tính chất minh họa,,,Positive,Positive,,
1427,1427,"sản phẩm tốt, chất lượng",Positive,,,,,
1428,1428,dành cho da em be,Neutral,,,,,
1429,1429,dùng okee hà linh rv nênn muaa rửa mặt dịu nhẹ tạo bọt tốtmong dùng được lâuu không saodùng tốt sẽ quay lại mua,Positive,,,,,
1430,1430,đóng gói cẩn thận lần đầu mua sản phẩm của shop chưa sử dụng nên chưa biết chất lượng thế nào,Neutral,,,Positive,,
1431,1431,"không hiểu sao e mua về mới dùng mấy ngày mụn nổi lên quá trời luôn,  mà lúc giao sp chỉ có hộp của tiki chứ k có hộp của sp...",Negative,,,Negative,,
1432,1432,Giao hàng nhanh đong gói cẩn thận rất hài lòng sẽ ủng hộ thêm,Positive,,,,,
1433,1433,"Sữa rửa mặt này sử dụng nhanh hết thật vì ít bọt. Nhưng bù lại là khá nhẹ nhàng, không có mùi thơm gắt, nói chung là k thơm, ít cay mắt nè, không gây khô da.",Neutral,Neutral,,,,Negative
1434,1434,okay. giá tốt. giao nhanh mùa dịch. thánks tiki,,,Positive,,Positive,
1435,1435,da mình thuộc da nhạy cảm mình có dùng srm simple màu xanh lá cây nhưng bg mình đổi thử qua dòng này xem có phù hợp không,Positive,,,,,
1436,1436,xài chai thứ 2 ùi. mọi thứ rất ok. rửa sạch và bớt nhờn nhưg vẫn đủ ẩm. xài chai này bớt mụn hẳn,Positive,,,,,
1437,1437,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp va chăc chan giao hàng frat nhanh,Positive,,Positive,Positive,,
1438,1438,tốt lắm ko bị khô da,Positive,,,,,
1439,1439,"Thật ra trước đây mình có mua tuýp nhỏ ở trong siêu thị về dùng thử rồi. sau đó lên đây thấy sale tuýp lớn nên đặt về sd lâu dài luôn. Sau khi sử dụng được 1 tháng hơn thì da có vẻ sáng lên hơn chút, mịn hơn, các vết thâm do mụn cũng biết mất. Mùi của sản phẩm cũng rất dịu nhẹ, tạo bọt nhiều và khá mịn nên rất dễ chịu khi rửa. Mỗi lần sử dụng chỉ bằng một hạt đậu mà nó ra bọt đầy cả mặt luôn thích lắm. Vì đây là dòng sản phẩm nổi tiếng nên mình cũng rất tin tưởng. Nói chung bây giờ chỉ thấy ưu chứ chưa thấy khuyết  mấy bạn nếu ai chưa tin thì hãy order 1 tuýp về sử dụng thử đi được tặng thêm dầu gội l'oreal 70ml nữa đó!",Positive,,,,,
1440,1440,đóng gói ổn chưa sài nên chưa biết giao hàng nhanh,,,Positive,Neutral,,
1441,1441,đóng gói sản phẩm đẹp và chắc chắn giao hàng nhanh hương thơm,,Positive,Positive,Positive,,
1442,1442,chân ái đời tui xài 1l là ghiền luôn nha e da hôn hợp dầu,Positive,,,,,
1443,1443,dành cho da làm sạch dầu trên da dễ chịu,Positive,,,,,
1444,1444,"Tiki giao hàng sớm hơn ngày hẹn nữa.
Sản phẩm còn nguyên vẹn. Rửa mặt sạch mà rất dịu nhẹ",Positive,,Positive,,,
1445,1445,"Chồng mình da dầu, mỗi lần đi làm về bụi bặm đen xì. Xài srm này chồng thấy rất dễ chịu, lại sạch sẽ. Sẽ ủng hộ Tiki nữa.",Positive,,,,,Positive
1446,1446,da dầu thì xài màu xanh này hợp lí nha mọi người săn sale nên rẻ quá trời,Positive,,,,Positive,
1447,1447,đã mua nhiều lần sản phẩm này và sử dụng phù hợp da nên chất lượng miễn bàn phù hợp da dầu mụn và nền da mỏng rửa xong ko khô rít mà giống như có 1 lớp dưỡng ẩm,Positive,,,,,
1448,1448,"sẵn phẩm này làm tôi rất hài lòng ,tôi đã sử dụng chai thứ 2 rồi tôi thấy mỗi lần dùng sẵn phẩm này khiến cho da mặt của tôi trông trắng hơn ,và khả năng tây trang cực kỳ hiệu quả",Positive,,,,,
1449,1449,"tiki uy tín, ship đúng thời gian",,,Positive,,,
1450,1450,"hàng đóng gói ổn, chưa dùng lâu chưa rõ",,,,Neutral,,Neutral
1451,1451,"Mình có sài trước là sữa rửa mặt Mùi Đào thì hạt to và rát quá không thể sử dụng cho da nhạy cảm được nên đem tắm luôn thì thấy tiki có bán em này mua dùng thử vì lúc đó cũng sale khá rẻ, thì bất ngờ thấy hạt mịn hơn nhiều, dùng rất thích tuy vậy mình chỉ thấy tác dụng tạm thời, mùi thì kì kì, nhưng vì quá rẻ cũng đáng để thử nghiệm.",Positive,Negative,,,Positive,Positive
1452,1452,"Sp Tốt, xài rất thích nha mấy bạn.Mình vốn da mụn dầu nhạy cảm, đứa bạn cùng phòng nó xài, thế là được hôm hết srm mà bận mấy ngày ko có time mua, xài chung vs nó, thấy thích quá thế là mua luôn @@",Positive,,,,,
1453,1453,đóng gói theo cá nhân mình thấy khá cẩu thả nhìn rất là sơ sài còn về chất lượng sp thì mới sử dụng nên chưa rõ nhưng mùi hơi kì,Neutral,Negative,,Negative,,
1454,1454,chai to siêu tiết kiệm rửa mặt dịu nhẹ dùng siêu thích highly recommend nha mn,Positive,,,,,Positive
1455,1455,đóng gói cẩn thận sửa rửa mặt dịu nhẹ chắc chai này là chai thứ 5 rồi á?,Positive,,,Positive,,
1456,1456,đợt này vướng lễ nên giao hơi chậm nhưng không sao anh giao hàng dễ thương sản phẩm ok lần sau ghé ủng hộ tiếp,,,Positive,,,
1457,1457,chất lượng tốt giao hàng nhanh hình ảnh chỉ mang tính chất nhận xu,Positive,,Positive,,,
1458,1458,da mình da hỗn hợp thiên khô dùng khá ok giao nhanh đóng gói ổn,Neutral,,Positive,Positive,,
1459,1459,được tặng kèm mặt nạ,,,,,,Positive
1460,1460,"sản phẩm tốt
giao hàng nhanh
đóng gói đẹp kkklllllll",Positive,,Positive,Positive,,
1461,1461,đóng gói cẩn thận sản phẩm chất lượng tốt date còn xa,Positive,,,Positive,,Positive
1462,1462,dịu nhẹ sạch da đóng gói cẩn thận giao hàng cực nhanh,Positive,,Positive,Positive,,
1463,1463,đóng gói cẩn thận giao hàng cũng hơi nhanh,,,Positive,Positive,,
1464,1464,dùng ok lắm luôn nên mua nhe rất thích hợp cho da dầu đó cx có mấy hạt li ti hình như mát xa mătk,Positive,,,,,
1465,1465,đã mua nhiều lần lần nào cũng có quà tặng đóng gói cẩn thận,Positive,,,Positive,,Positive
1466,1466,"Mua 2 lần cái vòi k sài dc toàn gãy,k bik này phải hàng nháy k, mình mua loại này xách tay bên pháp về k như vậy, vòi sài rất ngon ơ",,,,,,Negative
1467,1467,chai to giá rẻ giao hàng nhanh gói hàng đẹp xài không bị khô da,Positive,,Positive,Positive,Positive,
1468,1468,dạng gel lỏng ko tạo bọt tốt lắm tạo bọt nhiều phải lấy nhiều dù đã dùng cùng loại tẩy trang mà cũng ko thấy sạch lắm lên mụn,Negative,,,,,
1469,1469,đơn giao nhanh shop nhiệt tình chu đáo sản phẩm dùng tốt lắm nha,Positive,,Positive,,,
1470,1470,đã mua 2 lần thấy dùng ổn nhưng do chất lỏng quá nên nhanh hao nhanh hết,Neutral,,,,,Negative
1471,1471,chất lượng sản phẩm rất tốt giao hàng nhanh nói chung là tuỵt dời,Positive,,Positive,,,
1472,1472,dòng này mình dùng nhiều rồi rất thích hi nay đc sale nên mua thử loại này xem ntn tốt sẽ ủng hộ thêm lần này giao hàng cũng siêu nhanh,Positive,,Positive,,,
1473,1473,dùng thích hợp với buổi sáng nhẹ dịu da không bị khô sau khi rửa mặt giá cả hợp lý so với dung tích srm to như chai sữa tắm ?,Positive,,,,Positive,Positive
1474,1474,"Sử dụng rất okay nha, srm có hạt mịn li ti. Rửa mặt sạch, không làm khô da",Positive,,,,,
1475,1475,"Sản phẩm giống mô tả. Chất lượng OK, Thích hợp cho da nhạy cảm",Positive,,,,,Positive
1476,1476,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn giá cả hợp lý,Positive,,,Positive,Positive,
1477,1477,dạng gel rửa vừa dịu nhẹ cho da mà vừa relax chứ ko có tính tẩy rửa nhiều như dạng bọt 10 đỉm hasaki giao hàng và trả lời rất nhanh,Positive,,Positive,,,Positive
1478,1478,"da mặt mình khá nhạy cảm, rất dễ kích ứng vs mỹ phẩm. Cetaphil thì ổn, không kích ứng mẫn cảm gì. mọi người có thể dùng thử và cảm nhận",Positive,,,,,
1479,1479,"sạch, ko gây khô da",Positive,,,,,
1480,1480,"Mua sản phẩm vì có tặng lưới tạo bọt xinh xinh, mà về kg thấy có luôn, định kg ns mà thấy mấy đứa bạn mình mua  kg có cũng kêu nên phải viết nhận xét, Dạo này chán cách làm việc của Tiki quá. Rút kinh nghiệm nha Tiki",,,,,,Negative
1481,1481,dịu nhẹ cho mọi loại da phù hợp với da dầu là khách hàng trung thành của hãng giao hàng nhanh đóng gói tốt và luôn đầy đủ,Positive,,Positive,Positive,,Positive
1482,1482,đã mua lần 2 chất lượng sản phẩm tốt đóng gói hàng cẩn thận giao hàng nhanh,Positive,,Positive,Positive,,
1483,1483,dùng không thấy hết mụn cũng cảm thấy không sạch,,,,,,Negative
1484,1484,đã dùng 1 chai và thấy rất tốt nên mua chai nữa,Positive,,,,,
1485,1485,da dầu mụn nên mua em này ạ rửa sạch sâu không kích ứng da shop đóng gói cẩn thận ạ,Positive,,,Positive,,
1486,1486,"Lần thứ hai mua nên biết rõ chất lượng, vì mình ở TP nên thời gian giao hàng cũng nhanh. Hình ảnh mang tính minh họa.",Positive,,Positive,,,
1487,1487,đúng mẫu mã số lượng đóng gói hàng ko quá chắc cảm ơn shop nhé,,,,Positive,,Positive
1488,1488,chai to mùi thơm sản phẩm khi sử dụng không bị kích ứng,Positive,Positive,,,,
1489,1489,"Rửa nhẹ, thích hợp cho các bạn da khô và không trang điểm",Neutral,,,,,
1490,1490,"Sữa rửa mặt này thực sự rất tốt, làm sạch sâu, từ ngày dùng ẻm đến giờ da mặt mình luôn láng mịn, lại sáng ra nữa. 
Mùi hương dễ chịu, tuy nhiên không có tác dụng trị mụn đầu đen ở mũi đâu nhé.",Positive,,,,,
1491,1491,đóng gói cẩn thận làm sạch tốt dưỡng ẩm nhưng lúc rửa hơi cay mắt,Positive,,,Positive,,
1492,1492,đóng gỏi cẩn thận sản phẩm mình mua lần 2 rồi dùng mướt mà không bị khô da thích lắm,Positive,,,Positive,,
1493,1493,lần đầu sử dụng giao hàng nhanh.,,,Positive,,,
1494,1494,"Bao bì rõ ràng, đầy đủ thông tin sp. Sữa rửa mặt mùi  nhẹ nhàng, nhưng không nhiều bọt. Rửa xong da hơi căng. Giá rẻ. Hy vọng dùng tốt",Neutral,,,,Positive,Positive
1495,1495,đã mua nhiều lần rồi nên rất tin tưởng shop ạ simple là sản phẩm dịu nhẹ rất phù hợp với mình da mình dễ bị kích ứng da khô dùng của simple khá ổn lần sau vẫn tiếp tục ủng hộ shop,Positive,,,,,
1496,1496,đã gắn bó vs laroche suốt mấy năm qua mua tại shopee mall thì yên tâm về chất lượng miễn phải bàn cực kỳ hợp vs da dầu mụn mình canh sale đc giá phải chẳng còn nhận thêm quà siêu tốt shop gói hàng cẩn thận 10 điểm không có nhưng >,Positive,,,Positive,,
